Volatility 3 Framework 2.26.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
2932	WmiPrvSE.exe	0x7ffbaabb0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8b90000	0x3b000	IPHLPAPI.DLL	C:\Windows\SYSTEM32\IPHLPAPI.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba3630000	0x17000	dhcpcsvc6.DLL	C:\Windows\SYSTEM32\dhcpcsvc6.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba3610000	0x1d000	dhcpcsvc.DLL	C:\Windows\SYSTEM32\dhcpcsvc.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8bd0000	0xca000	DNSAPI.dll	C:\Windows\SYSTEM32\DNSAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb8e370000	0x35000	winbrand.dll	C:\Windows\SYSTEM32\winbrand.dll	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x230f3990000	0x3000	SECURITY.DLL	C:\Windows\SYSTEM32\SECURITY.DLL	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9d2b0000	0xc000	SECUR32.DLL	C:\Windows\SYSTEM32\SECUR32.DLL	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba86e0000	0x97000	schannel.DLL	C:\Windows\system32\schannel.DLL	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8930000	0x19000	WKSCLI.DLL	C:\Windows\SYSTEM32\WKSCLI.DLL	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb96fc0000	0x12000	cscapi.dll	C:\Windows\SYSTEM32\cscapi.dll	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba4910000	0x11000	wmiclnt.DLL	C:\Windows\SYSTEM32\wmiclnt.DLL	2025-09-28 14:36:49.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba65c0000	0x14000	wtsapi32.dll	C:\Windows\SYSTEM32\wtsapi32.dll	2025-09-28 14:36:50.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba95b0000	0x5b000	WINSTA.dll	C:\Windows\SYSTEM32\WINSTA.dll	2025-09-28 14:36:50.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9ce30000	0x15000	WmiPerfInst.dll	C:\Windows\System32\wbem\WmiPerfInst.dll	2025-09-28 14:37:01.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb98880000	0x49000	pdh.dll	C:\Windows\SYSTEM32\pdh.dll	2025-09-28 14:37:01.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:37:01.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb97fe0000	0xf000	perfos.dll	C:\Windows\System32\perfos.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba17d0000	0x10000	perfdisk.dll	C:\Windows\System32\perfdisk.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb68030000	0x43000	ntevt.dll	C:\Windows\system32\wbem\ntevt.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba4060000	0x65000	wevtapi.dll	C:\Windows\SYSTEM32\wevtapi.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb67fd0000	0x52000	PROVTHRD.dll	C:\Windows\SYSTEM32\PROVTHRD.dll	2025-09-28 14:37:16.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8ea0000	0x6a000	mswsock.dll	C:\Windows\system32\mswsock.dll	2025-09-28 14:40:54.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9fa50000	0xa000	rasadhlp.dll	C:\Windows\System32\rasadhlp.dll	2025-09-28 14:40:54.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9a8e0000	0x19000	NETAPI32.DLL	C:\Windows\SYSTEM32\NETAPI32.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9d7a0000	0x19000	SAMCLI.DLL	C:\Windows\SYSTEM32\SAMCLI.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffb9f180000	0x28000	SRVCLI.DLL	C:\Windows\SYSTEM32\SRVCLI.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8ca0000	0xc000	NETUTILS.DLL	C:\Windows\SYSTEM32\NETUTILS.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba8cb0000	0x43000	LOGONCLI.DLL	C:\Windows\SYSTEM32\LOGONCLI.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba1d50000	0xc000	SCHEDCLI.DLL	C:\Windows\SYSTEM32\SCHEDCLI.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2932	WmiPrvSE.exe	0x7ffba5020000	0xa000	DSROLE.DLL	C:\Windows\SYSTEM32\DSROLE.DLL	2025-09-28 15:44:07.000000 UTC	Disabled
2312	dllhost.exe	0x7ff7e10a0000	0x9000	dllhost.exe	C:\Windows\system32\dllhost.exe	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbabeb0000	0x19e000	user32.dll	C:\Windows\System32\user32.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab790000	0x2c000	GDI32.dll	C:\Windows\System32\GDI32.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:36:36.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb97560000	0x1ab000	COMSVCS.DLL	C:\Windows\system32\COMSVCS.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab7c0000	0x12b000	ole32.dll	C:\Windows\System32\ole32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9090000	0x18000	CRYPTSP.dll	C:\Windows\SYSTEM32\CRYPTSP.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba87d0000	0x34000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba90b0000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb97160000	0x24000	txflog.dll	C:\Windows\system32\txflog.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba2460000	0x6c000	es.dll	C:\Windows\system32\es.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb97070000	0xe8000	msdtcprx.dll	C:\Windows\system32\msdtcprx.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab520000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbab470000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbac050000	0x55000	SHLWAPI.dll	C:\Windows\System32\SHLWAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb96ff0000	0x7b000	MTXCLU.DLL	C:\Windows\system32\MTXCLU.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb96fe0000	0xb000	ktmw32.dll	C:\Windows\system32\ktmw32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb98fb0000	0x10a000	CLUSAPI.dll	C:\Windows\system32\CLUSAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb99230000	0x9c000	RESUTILS.dll	C:\Windows\system32\RESUTILS.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba8bd0000	0xca000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba8b90000	0x3b000	IPHLPAPI.DLL	C:\Windows\SYSTEM32\IPHLPAPI.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffbaabb0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba8930000	0x19000	wkscli.dll	C:\Windows\system32\wkscli.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb96fc0000	0x12000	cscapi.dll	C:\Windows\system32\cscapi.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba8ca0000	0xc000	netutils.dll	C:\Windows\system32\netutils.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9630000	0x32000	sspicli.dll	C:\Windows\system32\sspicli.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba8ea0000	0x6a000	mswsock.dll	C:\Windows\System32\mswsock.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb9fa90000	0x80000	fwpuclnt.dll	C:\Windows\System32\fwpuclnt.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb9fa50000	0xa000	-	-	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba6440000	0xf6000	-	-	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffba9500000	0xa2000	sxs.dll	C:\Windows\SYSTEM32\sxs.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb96cb0000	0x21000	XOLEHLP.dll	C:\Windows\SYSTEM32\XOLEHLP.dll	2025-09-28 14:36:47.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb8e490000	0x7d000	catsrv.dll	C:\Windows\system32\catsrv.dll	2025-09-28 14:36:47.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb8ead0000	0xe000	MfcSubs.dll	C:\Windows\system32\MfcSubs.dll	2025-09-28 14:36:47.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb8eac0000	0x10000	catsrvps.dll	C:\Windows\system32\catsrvps.dll	2025-09-28 14:36:47.000000 UTC	Disabled
2312	dllhost.exe	0x7ffb8e3b0000	0x86000	catsrvut.dll	C:\Windows\system32\catsrvut.dll	2025-09-28 14:36:47.000000 UTC	Disabled
2352	msdtc.exe	0x7ff6b3f90000	0x33000	msdtc.exe	C:\Windows\System32\msdtc.exe	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96d10000	0x1a6000	MSDTCTM.dll	C:\Windows\System32\MSDTCTM.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab7c0000	0x12b000	ole32.dll	C:\Windows\System32\ole32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab790000	0x2c000	GDI32.dll	C:\Windows\System32\GDI32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbabeb0000	0x19e000	USER32.dll	C:\Windows\System32\USER32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab520000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab470000	0xaf000	ADVAPI32.dll	C:\Windows\System32\ADVAPI32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb97070000	0xe8000	MSDTCPRX.dll	C:\Windows\System32\MSDTCPRX.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbac050000	0x55000	SHLWAPI.dll	C:\Windows\System32\SHLWAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96ce0000	0x2f000	MSDTCLOG.dll	C:\Windows\System32\MSDTCLOG.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96ff0000	0x7b000	MTXCLU.DLL	C:\Windows\System32\MTXCLU.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba2890000	0x27000	WINMM.dll	C:\Windows\System32\WINMM.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb98fb0000	0x10a000	CLUSAPI.dll	C:\Windows\System32\CLUSAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96cb0000	0x21000	XOLEHLP.dll	C:\Windows\System32\XOLEHLP.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8ea0000	0x6a000	MSWSOCK.dll	C:\Windows\System32\MSWSOCK.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8bd0000	0xca000	DNSAPI.dll	C:\Windows\System32\DNSAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96fe0000	0xb000	ktmw32.dll	C:\Windows\System32\ktmw32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb99230000	0x9c000	RESUTILS.dll	C:\Windows\System32\RESUTILS.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9090000	0x18000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8b90000	0x3b000	IPHLPAPI.DLL	C:\Windows\SYSTEM32\IPHLPAPI.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbaabb0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x19560760000	0x3000	COMRES.DLL	C:\Windows\System32\COMRES.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x19560770000	0x8000	msdtcVSp1res.dll	C:\Windows\System32\msdtcVSp1res.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96c70000	0x38000	mtxoci.dll	C:\Windows\system32\mtxoci.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8930000	0x19000	wkscli.dll	C:\Windows\System32\wkscli.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb96fc0000	0x12000	cscapi.dll	C:\Windows\System32\cscapi.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8ca0000	0xc000	netutils.dll	C:\Windows\System32\netutils.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba9630000	0x32000	sspicli.dll	C:\Windows\System32\sspicli.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba8430000	0x96000	FirewallAPI.dll	C:\Windows\System32\FirewallAPI.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffba83b0000	0x36000	fwbase.dll	C:\Windows\System32\fwbase.dll	2025-09-28 14:36:37.000000 UTC	Disabled
2352	msdtc.exe	0x7ffb9aae0000	0x4f000	FWPolicyIOMgr.dll	C:\Windows\System32\FWPolicyIOMgr.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ff6cd740000	0x10000	svchost.exe	C:\Windows\system32\svchost.exe	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbabeb0000	0x19e000	user32.dll	C:\Windows\System32\user32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffbab790000	0x2c000	GDI32.dll	C:\Windows\System32\GDI32.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:37.000000 UTC	Disabled
3168	svchost.exe	0x7ffb96b40000	0x130000	semgrsvc.dll	c:\windows\system32\semgrsvc.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9ac0000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffbaaae0000	0xad000	shcore.dll	C:\Windows\System32\shcore.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffbab470000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9b80000	0x15d000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba5360000	0x4a000	BrokerLib.dll	c:\windows\system32\BrokerLib.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba74a0000	0x2a000	RMCLIENT.dll	c:\windows\system32\RMCLIENT.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba78b0000	0x79b000	windows.storage.dll	C:\Windows\SYSTEM32\windows.storage.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba60f0000	0x155000	wintypes.dll	C:\Windows\SYSTEM32\wintypes.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba91b0000	0x27000	ncrypt.dll	c:\windows\system32\ncrypt.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffb96ac0000	0x77000	cryptngc.dll	c:\windows\system32\cryptngc.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba4900000	0xc000	bi.dll	C:\Windows\SYSTEM32\bi.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9140000	0x2d000	Wldp.dll	c:\windows\system32\Wldp.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9490000	0x33000	DEVOBJ.dll	c:\windows\system32\DEVOBJ.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9170000	0x3b000	-	-	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffb96930000	0x182000	audioses.dll	C:\Windows\SYSTEM32\audioses.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba2060000	0x85000	MMDevAPI.DLL	C:\Windows\SYSTEM32\MMDevAPI.DLL	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba96b0000	0x4b000	powrprof.dll	C:\Windows\SYSTEM32\powrprof.dll	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffba9610000	0x12000	-	-	2025-09-28 14:36:38.000000 UTC	Disabled
3168	svchost.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:36:38.000000 UTC	Disabled
